"id","prob"
573,0.85263424404728
574,0.377347354533037
575,0.968259199265027
576,0.210182343753848
579,0.473219679485081
582,0.156622272844421
583,0.994055129155927
587,0.423320645037945
588,0.928363911216323
590,0.900893442228721
591,0.60998063874981
595,0.572960593034595
596,0.0705919663704972
597,0.972562242757636
600,0.133236295571018
602,0.380034330464204
605,0.49078592682515
606,0.034625704669963
611,0.0123441896751731
617,0.805901692073498
619,0.0458299588225173
620,0.0836199137705268
621,0.259049943269211
623,0.945212021076765
624,0.249059140843755
626,0.158791406417794
627,0.215688746065647
628,0.0024130277424867
630,0.0305222514346013
633,0.0051078918772782
637,0.930052531999948
638,0.927067144397488
639,0.00817865146861882
640,0.276460478110062
641,0.774103397464205
643,0.286592214541893
647,0.299331949049234
649,0.639606202890822
650,0.598538206312328
651,0.703677588375978
656,0.916618986482961
657,0.95020165265023
658,0.353053790509198
660,0.232864246367018
661,0.286275616797451
664,0.715505837593894
667,0.064699714036968
668,0.166164369556467
671,0.216033644837404
672,0.469823531246708
674,0.583017943493736
676,0.24265578330731
678,0.0721396796345565
680,0.842637819904203
681,0.190727889591077
682,0.978805740245816
685,0.184980356736671
687,0.421132945387134
691,0.497732674525626
692,0.200477539355636
694,0.862940571064462
696,0.529672187391007
697,0.115031274476524
698,0.549205331329834
700,0.017867133433158
704,0.722044864848181
705,0.251977131884572
707,0.0822401832662053
708,0.454788485122888
710,0.461276891016548
711,0.91340057603263
712,0.897090437809676
713,0.0240038420542168
715,0.890989105989681
717,0.18430617487355
720,0.00683570121721126
723,0.0844328177651292
724,0.356433195143018
728,0.902534899302115
729,0.25111135609968
731,0.101249016126879
737,0.891197082395158
738,0.747516886634264
739,0.839538305106959
740,0.503172885581777
742,0.818021204847919
743,0.417547357138203
744,0.403325935907362
747,0.0856521098649697
748,0.369399338469774
749,0.886198338200557
750,0.99422760074361
752,0.969551106889706
754,0.324289303428336
756,0.0349318403983473
760,0.564497849843145
761,9.7349009443953e-05
765,0.253411273694835
766,0.465532655436574
770,0.589581865604338
771,0.128612504941771
773,0.0552851123162029
774,0.089507444596559
778,0.0551909509042808
779,0.747505897147268
780,0.0770730325042354
782,0.00594431856952638
783,0.905706956843138
789,0.803317592241145
790,0.626778033621386
793,0.000961738169562976
794,0.834248314120071
795,0.976523861849413
797,0.0381959006605231
798,0.885855784183716
802,0.370302030718991
804,0.662584543964803
805,0.274567639346392
808,0.510499994312306
811,0.902198171089178
812,0.394348323735023
816,0.880161376482542
821,0.376877707302892
823,0.272345934569646
824,0.685332472361686
827,0.611220928310663
831,0.0135672762020327
837,0.00109027865915271
839,0.870278789429845
845,0.650419963816337
846,0.776959644410441
849,0.160366408067439
852,0.218007281836654
853,0.377009547878623
856,0.689320119686854
859,0.770829808010188
860,0.774572684708027
862,0.95845727056964
868,0.876805269354211
870,0.278468980488442
876,0.99901283902402
877,0.966216319009205
881,0.857184059546833
883,0.906367922991299
888,0.845833938319886
889,0.928284017601196
891,0.856391188004297
893,0.806728547048039
894,0.212833139036973
895,0.0211160426936061
896,0.308439083169195
900,0.0353907275800311
902,0.3932627006437
906,0.603028865688773
907,0.561396295518812
909,0.00688185726655638
911,0.317200899773166
913,0.0280371254324022
915,0.656005797002563
918,0.228627933850036
921,0.985205022957064
923,0.027077108286587
924,0.00222905608266742
925,0.115877268541152
926,0.80212005751936
927,0.595293963439678
929,0.997411976620626
930,0.976473282456705
931,0.839352280415012
932,0.719485880409212
933,0.101502734483415
934,0.805234348714867
936,0.449740538078997
939,0.382220855176482
943,0.386559071686925
944,0.945300118154422
945,0.916091936137266
947,0.0403546381133709
948,0.880811284770649
949,0.856499410928213
950,0.85413699516699
952,0.0862197385140712
954,0.987705679140511
957,0.302412192546853
961,0.951520565263661
970,0.754971230940295
971,0.768135467537771
972,0.205120254927802
974,0.466385653659688
975,0.873752611614332
981,0.511149097911417
983,0.744774249789075
984,0.950060712363909
990,0.370006489329186
998,0.719901881801168
999,0.140839998729416
1000,0.0350162542961835
1001,0.0305830810056941
1002,0.804755961555657
1003,0.0311712556004071
1004,0.195080507194255
1008,0.637361241037886
1009,0.96006234580704
1011,0.215621770830233
1014,0.252058380664288
1017,0.65830262512847
1020,0.760810208688042
1022,0.178802033528627
1024,0.94585858100369
1025,0.257349789579796
1028,0.105452447980835
1029,0.210724612938205
1030,0.950070273944025
1035,0.178852824915175
1036,0.858636731151265
1037,0.190279164877544
1038,0.674626618712631
1039,0.230514791550738
1040,0.976163631976192
1041,0.887858271864031
1044,0.181433812254766
1046,0.380807851735957
1048,0.818928639739056
1051,0.0957666207329992
1052,0.106124524633494
1053,0.509573051097114
1054,0.969406559899745
1056,0.249396697087285
1057,0.125363722471299
1059,0.654461723354392
1063,0.889455778279745
1064,0.782165242181936
1066,0.509792832522343
1067,0.0106770929461534
1068,0.812253411137105
1071,0.585830395812131
1072,0.0642122571608546
1073,0.0155699054704199
1075,0.0681859258901789
1076,0.0227390378920538
1080,0.895359734734387
1081,0.529132258549628
1082,0.948305592420696
1084,0.47005103843724
1085,0.00814123927148637
1089,0.931158327723437
1090,0.00224393591549943
1092,0.37060229847213
1093,0.402649493053493
1096,0.993205674666151
1097,0.00948595432142058
1099,0.102861392921534
1100,0.970181083124829
1105,0.723369972712225
1108,0.807998675696886
1109,0.174241043736034
1110,0.515059690191151
1111,0.27176523169737
1112,0.8124836424045
1114,0.761241367437703
1115,0.242476638998601
1117,0.838449669157678
1118,0.841135876271016
1119,0.505674783496633
1122,0.554790083558772
1128,0.745369673014046
1129,0.215004650729711
1130,0.152997988410178
1136,0.0841921072393669
1137,0.131671400384937
1138,0.156455743061099
1140,0.83372226943445
1143,0.0479771621573948
1145,0.740400426787035
1147,0.288171600162547
1148,0.125352580943692
1151,0.688740250138258
1153,0.0592527827609904
1154,0.968910275443724
1155,0.295066944847614
1159,0.0262091988107938
1160,0.63626550647936
1162,0.606563182495989
1165,0.047045617708696
1167,0.814086987265487
1171,0.29991022832622
1174,0.113337021223132
1175,0.591428432812116
1178,0.0264885146725144
1179,0.279604661630017
1185,0.782491977781531
1186,0.899045688114031
1188,0.944705562105735
1190,0.597972711483183
1191,0.097454394638937
1193,0.441747409526326
1198,0.0314803778215685
1201,0.399851188803139
1204,0.765867852240366
1206,0.895119321489484
1207,0.322608421048956
1209,0.0841676630217577
1212,0.827775892586329
1214,0.472974232811584
1216,0.847097601448799
1220,0.792728215060896
1224,0.687041331296987
1225,0.260330020505655
1226,0.969602175278034
1227,0.0276922845468942
1228,0.443024129158689
1229,0.176352691097834
1231,0.739649549337573
1233,0.787291549544452
1235,0.980727458180096
1236,0.104229251503879
1238,0.0543197030748635
1241,0.198302526505466
1243,6.59675460279088e-07
1244,0.952813767977663
1246,0.0718985172496141
1247,0.972886392025648
1248,0.964492226382877
1249,0.169711001554555
1250,0.756532912059582
1251,0.291030973036303
1257,0.0760827972006873
1261,0.00787955448586719
1262,0.708537702009386
1263,0.719080446709308
1264,0.357932964508385
1267,0.108263714562025
1268,0.829650980235029
1269,0.927790153907075
1272,0.792648223068273
1274,0.934963525491973
1276,0.913201528634052
1278,0.849589543743845
1279,0.748777123828769
1280,0.0095006789108865
1281,0.00513666841289716
1283,0.954196445368727
1284,0.966885970325432
1285,0.999499538949363
1286,0.989820722944753
1287,0.639667319381416
1289,0.945546772724085
1290,0.320063224967095
1291,0.983465384741265
1292,0.281624711818892
1296,0.578884156573819
1298,0.151851710224307
1302,0.030220068515922
1303,0.073192624855282
1305,0.0121944967729524
1307,0.468487785451985
1310,0.238388240487648
1311,0.163811616074763
1313,0.13610202437103
1317,0.401155141682476
1318,0.311292038877328
1324,0.117709058326125
1326,0.328668792451177
1328,0.0669580438561591
1330,0.697811453461754
1332,0.870670940094523
1337,0.956447925456893
1338,0.897374891275287
1339,0.948357490611365
1341,0.755510481729199
1342,0.386861074042275
1343,0.739695936395374
1344,0.111121737765815
1347,0.349889295483388
1349,0.226003136422675
1351,0.0481619498417384
1352,0.380673218381377
1353,0.00707609480882089
1354,0.160861532074147
1355,0.946159977957178
1357,0.840495900848141
1359,0.616693278253753
1362,0.752863147054357
1363,0.661810805317486
1365,0.00971695086157888
1367,0.220663002957529
1368,0.0525280865137088
1369,0.00155969409038523
1370,0.0172288057882029
1372,0.659170418745093
1374,0.211558291929668
1375,0.432570363270859
1376,0.835193698673912
1377,0.255496740740224
1378,0.628276030347842
1379,0.472184302335312
1381,0.000180594194700596
1385,0.765122346348293
1387,0.297456167184426
1388,0.187996011578095
1389,0.12496886203092
1391,0.743517847667138
1392,0.396034934478297
1393,0.232672330577379
1395,0.945476997286455
1400,0.121288895759545
1401,0.0163088382944646
1403,0.469341109259266
1404,0.887851606856011
1406,0.523976828139799
1408,0.968896009454024
1409,0.345624125078874
1410,0.291567370742808
1416,0.0531831172267241
1417,0.0842188015316796
1419,0.775980653528942
1420,0.915304820069125
1421,0.783269777313526
1422,0.11810523231716
1424,0.4085098609434
1426,0.14249884502531
1428,0.1303349292989
1429,0.226933372937266
1434,0.634460016515772
1438,0.17578360755405
1439,0.968906288076124
1440,0.632648274311318
1441,0.506618575212307
1442,0.650812671045858
1444,0.0605169907065004
1451,0.993096391976699
1455,0.29535501938242
1456,0.0174983518454624
1459,0.00836315314087508
1462,0.926504877876167
1465,0.050485210635176
1466,0.398558428785203
1467,0.369998828141125
1468,0.993521149260076
1469,0.208039396086268
1470,0.00158559677918888
1472,0.997026044213172
1473,0.985767544599054
1474,0.816380569178328
1476,0.754932177155432
1477,0.367943900037467
1478,0.897149270586322
1479,0.0566256225038314
1480,0.705979794361935
1481,0.915850219390263
1482,0.773160421097771
1483,0.387425466861557
1484,0.666958350903183
1485,0.437215772969776
1486,0.00796699382054172
1487,0.221275817069813
1490,0.710584396916908
1491,0.564494511492085
1492,0.135557935862671
1494,0.869663843455962
1495,0.729606666632312
1496,0.388196771747658
1498,0.117541521337235
1501,0.803042259678295
1504,0.991289718196958
1505,0.842223953306656
1509,0.974826505946764
1512,0.0429294396922496
1513,0.868104417677201
1514,0.121947406451968
1515,0.838223675357458
1520,0.873868087459942
1521,0.674745744181762
1523,0.803973452946751
1524,0.313827851311398
1526,0.0614135246171971
1527,0.899226943575732
1528,0.678037402914309
1529,0.101715896505274
1530,0.255564980752056
1531,0.0400198997193125
1534,0.598682871558795
1538,0.0332464090894145
1539,0.84834521694646
1540,0.641459222187779
1541,0.441708997770175
1542,0.237909097019153
1544,0.866677624410647
1545,0.870550073720179
1547,0.375318305148761
1550,0.541563208989722
1555,0.959366643181988
1556,0.778748644971582
1564,0.00198946318256759
1569,0.954507655664318
1572,0.0711114701133712
1574,0.0319607336526665
1575,0.182813226667288
1576,0.185122297721746
1577,0.381293213843737
1578,0.166935185411073
1580,0.108601792336311
1581,0.178402393869041
1583,0.807152222058603
1588,0.928036882841043
1591,0.714703033984803
1597,0.973713081586592
1599,0.70393952407018
1600,0.0161454455323282
1603,0.125946041557527
1604,0.59287925327797
1606,0.0364109519497211
1608,0.915736571090812
1610,0.987089244717408
1615,0.493693436992319
1616,0.217855854573132
1618,0.286999398521194
1622,0.918702760926434
1623,0.870917764117179
1624,0.844946878856649
1625,0.509027168301148
1627,0.0748676399194412
1628,0.30070594870382
1629,0.256034090056307
1630,0.757683338930647
1632,0.0350005482493091
1634,0.4213510816164
1640,0.769838132122202
1644,0.0864311690688241
1646,0.292492198998837
1647,0.424467184811595
1648,0.887405606649559
1649,0.704813887216733
1651,0.943835476591555
1652,0.875943136955476
1654,0.822786444547832
1655,0.963876303501351
1658,0.971479995276872
1664,0.45638018347236
1667,0.515291072760211
1669,0.580101528203159
1671,0.0487423842286027
1672,0.195867981830023
1673,0.0445849883292176
1675,0.135105617197984
1676,0.21995529151098
1679,0.623624983512993
1683,0.0502775292130905
1686,0.884436215871523
1687,0.253363181606185
1688,0.00272702385567242
1691,0.123214736161119
1693,0.953427289179022
1696,0.0845121287845776
1700,0.00204015015012126
1701,0.000685539167477556
1705,0.0103970502728748
1706,0.481008529680345
1709,0.569744374931112
1711,0.865098917420484
1714,0.7085106884172
1716,0.171448345627032
1719,0.0912974308046511
1721,0.0308632375113605
1722,0.847186099992904
1723,0.866062149613267
1726,0.91047044196958
1727,0.997685269968432
1731,0.0030982999983963
1732,0.226205053625399
1735,0.135996858601892
1738,0.936894067691093
1739,0.416268910753316
1746,0.30670984653541
1749,0.907266342456064
1750,0.745004481358828
1751,0.563091642008337
1752,0.281978789711076
1755,0.0207558113778767
1757,0.984986776433085
1758,0.102882988059575
1759,0.893880884933188
1760,0.981945195022644
1761,0.686059867763201
1762,0.107635076194417
1763,0.599244903970879
1765,0.826864732045151
1767,0.134903688527511
1770,0.00488011054943682
1772,0.9279269588592
1774,0.164015390564947
1776,0.076217257123765
1777,0.619774884501795
1780,0.830441308864919
1781,0.582128310611649
1784,0.869862413445887
1785,0.255305694257039
1787,0.0724530738469386
1789,0.0266900003442137
1791,0.981872152528277
1793,0.0476474935405216
1794,0.103942610366782
1795,0.899318910278639
1799,0.667145863788934
1800,0.0688917882898498
1804,0.912776262681092
1806,0.538772097232052
1808,0.0949898347280332
1809,0.299323865673177
1814,0.0147748187954186
1819,0.512706363923056
1822,0.128191379299682
1823,0.298248277373384
1825,0.0495190798738871
1827,0.00471869029149186
1829,0.918668566150993
1830,0.365433514363802
1832,0.177408640571118
1835,0.873468673237022
1837,0.7250010456342
1840,0.127828339949392
1841,0.850839292863151
1842,0.250555323938879
1843,0.841372828455797
1844,0.12689588630262
1850,0.0477162200733636
1852,0.00718884181735681
1853,0.889684612894185
1856,0.155806301614315
1858,0.901901468636574
1859,0.0151144458750466
1861,0.667469339593531
1863,0.0428835843372825
1865,0.4785285255353
1869,0.99766858815079
1872,0.0120969420609445
1873,0.785220050465929
1876,0.206421415644053
1877,0.117119829974614
1879,0.991068863636063
1880,0.128224813788612
1881,0.391754974413599
1882,0.200046251318273
1883,0.786739734894609
1884,0.978256779105523
1885,0.936839124468063
1886,0.806919348885849
1889,0.428122918861169
1892,0.907895590722075
1894,0.252695874095148
1896,0.738959578940092
1899,0.75864987139159
1900,0.250583452665168
1905,0.00451884764244847
1908,0.0320086587736501
1909,0.903284989789773
1911,0.752923016859335
1915,0.446725276114671
1918,0.0410077709211235
1919,0.0178870887337781
1923,0.201453255066506
1925,0.93454349081225
1928,0.162713918460762
1929,0.327950816650277
1931,0.00130829296993574
1932,0.188014934595612
1933,0.573020458430433
1934,0.0657560743137009
1935,0.829115496924473
1937,0.00445059027182494
1941,0.0449725806309037
1942,0.111379462145654
1943,0.183464455111675
1945,0.469060619484763
1946,0.128189626325394
1949,0.641234780634966
1951,0.818788536887849
1953,0.559901829989087
1955,0.319719185559096
1958,0.435251842856042
1959,0.511965624921715
1960,0.454093189482676
1961,0.0559449061508247
1962,0.420982862748335
1963,0.437849967221944
1965,0.85730423352167
1971,0.354326993257785
1972,0.353704603494946
1973,0.0392751750332734
1974,0.82970267952495
1976,0.273941090948588
1977,0.54010393089203
1978,0.957596884328605
1979,0.911184466829011
1983,0.272380791767013
1985,0.942805856949651
1986,0.667471324581766
1987,0.159119927348692
1988,0.647083201292474
1989,0.037263319075868
1990,0.0599723124335448
1991,0.999954086850692
1992,0.0944141559405971
1997,0.873426728709305
1998,0.101357623150009
2000,0.935528057477643
2002,0.612755961061403
2004,0.0955461088297106
2010,0.0858483621404985
2012,0.104084177865464
2016,0.91815821184626
2017,0.902645715502488
2018,0.283742403081757
2020,0.393517110712379
2021,0.348964987278003
2022,0.0604791185031212
2025,0.199919874977338
2027,0.167816394263888
2030,0.000250444298944222
2037,0.397371800732122
2040,0.137318474759156
2041,0.872069558332736
2042,0.0304015959564342
2043,0.4073527433664
2045,0.671480120927006
2046,0.0131171922601256
2048,0.0407160303421809
2050,0.928469769088624
2056,0.979235052458752
2060,0.735427818437251
2061,0.0209134578405617
2062,0.398361020476054
2065,0.00439911291505445
2068,0.00210941082843764
2069,0.0940679473407448
2070,0.356363931952783
2071,0.843271244093774
2073,0.892888085614796
2074,0.238952439065705
2076,0.982725736610557
2077,0.973801424141633
2078,0.350304410582502
2081,0.256629075442246
2085,0.760368221916203
2088,0.53768714876568
2089,0.113131933071024
2094,0.724894647099076
2095,0.113933894519447
2096,0.246964646023855
2098,0.153347860078216
2099,0.953936908554385
2100,0.00168005331052608
2104,0.844475810792582
2105,0.0491884783741084
2109,0.659050261161002
2111,0.928081094278295
2115,0.352503816719712
2118,0.2207552591221
2123,0.431383647296844
2124,0.983437490658719
2126,0.505497988302106
2133,0.881493006110769
2135,0.910342137490036
2136,0.0914958772204604
2137,0.899051017374191
2139,0.966644856601827
2142,0.744430123093225
2145,0.0722274119948247
2146,0.568972385109094
2147,0.775703371720322
2149,0.805977666927621
2155,0.914844316479561
2156,0.322608421048956
2159,0.968800591358242
2167,0.560454957113032
2168,0.0224461472945711
2169,0.945226639431911
2170,0.262825387543092
2171,0.829787009186026
2172,0.326198382625352
2173,0.834724956790648
2174,0.971958790270931
2178,0.954602240607353
2180,0.0643763190573259
2183,0.451276210524205
2185,0.168574545652115
2186,0.0423941894271201
2188,0.987436961163651
2189,0.855207258941805
2191,0.657119891835186
2194,0.0487927426818712
2195,0.299333559794846
2196,0.000276668169346598
2197,0.570177103121355
2199,0.620087973048257
2201,0.400027633109829
2202,0.265418372018009
2204,0.333208566225877
2207,0.423594959941223
2209,0.588969863607341
2217,0.281665693177227
2218,0.984472095354219
2219,0.79601986113687
2222,0.997576625784833
2225,0.196420556968945
2229,0.921091405319268
2233,0.958300550950473
2234,0.921751627166453
2235,0.990393976676052
2236,0.00330581615391188
2237,0.770147247119347
2238,0.024684804650186
2239,0.13122722630015
2240,0.526407258192578
2241,0.0724812520655796
2243,0.86692918650933
2244,0.0496176991952659
2245,0.945415307966521
2248,0.660964477939037
2250,0.324664384255067
2252,0.340769030926319
2253,0.16813957317448
2255,0.133949588392744
2256,0.941495486604414
2258,0.171728869787214
2259,0.9682641147171
2260,0.953906910149453
2262,0.0215688973125784
2266,0.999009975849907
2272,0.923175947966439
2273,0.524381689559388
2274,0.0465650843071047
2275,0.370880688331824
2278,0.500054814015753
2279,0.9021026499044
2284,0.318551957247282
2285,0.466273743390753
2288,0.000970987749692731
2289,0.705337667942699
2290,0.721707142801443
2291,0.67319708845984
2292,0.890976699999341
2293,0.347953440462881
2294,0.91001672686377
2295,0.135420203020817
2296,0.239860363984628
2304,0.988707324312784
2305,0.240379454323432
2307,0.0503343728017444
2308,0.513006374000895
2309,0.767929109660955
2310,0.0419899509751337
2316,0.966145484031782
2318,0.258692254217701
2321,0.131985346234361
2322,0.519721538519823
2323,0.562186986689026
2325,0.877290870494564
2329,0.0557830239396998
2332,0.846298725031331
2333,0.10205570939023
2334,0.824493530725819
2335,0.0168784955466501
2336,0.874933604467534
2337,0.743974627774772
2339,0.423720457982996
2342,0.945705144988057
2343,0.90821319061674
2345,0.51565709309956
2346,0.856605301127183
2347,0.937361175303759
2349,0.658274569423308
2350,0.601779836907462
2352,0.295348542833313
2353,0.703603515754527
2354,0.0473340433349982
2356,0.684463925164969
2357,0.720029781741959
2359,0.0488838322386781
2360,0.20913001598613
2362,0.908396923122774
2363,0.706869285183228
2364,0.158079809896143
2367,0.877225243198238
2370,0.241797722171814
2372,0.0117390177455464
2373,0.714209370121693
2377,0.663917249239436
2379,0.808976718536756
2382,0.128994268246615
2386,0.842533881112145
2388,0.694715058577636
2389,0.794722870224407
2390,0.958807155888796
2393,0.738114493807524
2396,0.778674118701306
2400,0.102937382994613
2401,0.963396747044331
2402,0.68040735854491
2403,0.679782926919215
2405,0.806984617972955
2407,0.383775665223162
2414,0.762194110194822
2417,0.352690844351783
2422,0.633980582916871
2423,0.834029841664345
2424,0.973698423602828
2425,0.521607835846813
2428,0.799150099470221
2429,0.644091001204661
2430,0.0507602819733773
2431,0.1820917153246
2432,0.444206566039888
2433,0.135055031299025
2434,0.0108819077548229
2435,0.683766253662074
2436,0.384769911531399
2437,0.122530827581397
2440,0.214507478135791
2442,0.0230009203933328
2443,0.480009292009413
2444,0.980745494747296
2450,0.498918681891453
2454,0.731691050131033
2457,0.887649863711058
2460,0.00116909877409837
2463,0.759370118406385
2465,0.510918496322165
2468,0.210064624495607
2469,0.899133862919265
2470,0.290244751344496
2471,0.207381161523545
2472,0.195704375457974
2473,0.153977805869269
2475,0.5168193682796
2478,0.801812362030329
2479,0.271417941616772
2481,0.599644357786499
2483,0.1063754502033
2484,0.378209878886649
2488,0.84743238991904
2491,0.528125645016912
2494,0.0144142609864943
2496,0.807147235917073
2498,0.778600674760615
2499,0.449343409569005
2501,0.960828652352768
2504,0.703495241379431
2506,0.811553379203243
2508,0.352898061088919
2509,0.549022229786571
2511,0.135929427021889
2512,0.923434741130488
2514,0.83567620019574
2516,0.987004275185568
2517,0.808880834138621
2519,0.775872165531494
2520,0.93339571631642
2521,0.0374043722250644
2522,0.872263285886112
2524,0.73181683009444
2525,0.176373574520806
2527,0.781741945383549
2528,0.0342122249721948
2529,0.909990092594602
2532,0.519333843735703
2533,0.164714665153942
2534,0.969347716168641
2536,0.755555794950397
2537,0.754237044454821
2538,0.113720688529961
2539,0.0329967565672948
2541,0.227075214413758
2544,0.203572579780982
2545,0.253410748106299
2547,0.824462455719207
2548,0.929695143373521
2550,0.592656392735566
2553,0.0072084464132442
2558,0.995095888107528
2559,0.00346151211949791
2561,0.911200144064391
2563,0.905236278483288
2568,0.643028871195321
2569,0.10450012633097
2572,0.0856750718532927
2573,0.0859192745055435
2575,0.826417507337563
2576,0.738340337509333
2581,0.858712215215907
2582,0.523239969899448
2583,0.800640937593195
2584,0.1696194282348
2587,0.22287768671204
2591,0.909418939791553
2593,0.995029684379036
2594,0.967079742820831
2599,0.885881176178503
2602,0.914969882196215
2605,0.435741649132083
2606,0.938608782421194
2607,0.000112647777263613
2608,0.0283336880832617
2615,0.428780034699601
2617,0.335154278713876
2619,0.604967351581432
2621,0.01866662223887
2622,0.814595685022076
2623,0.118770931688867
2624,0.214134908934901
2625,0.939095436422755
2626,0.197717225197463
2629,0.237797362104586
2630,0.0103680692818368
2631,0.249580943426876
2632,0.504036166044221
2634,0.819724260799391
2635,0.0693122164008841
2637,0.0481891175890543
